Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00   1449.88     0.02 23851310     0.00     0.00  NET_CompareAdr
  0.00   1449.90     0.02 23851310     0.00     0.00  NET_CompareBaseAdr
  0.00   1449.92     0.02 23851310     0.00     0.00  NET_CompareBaseAdrMask
  0.00   1449.94     0.02  3541125     0.00     0.00  R_GenerateDrawSurfs
  0.00   1449.96     0.02  2817969     0.00     0.00  RE_AddDynamicLightToScene
  0.00   1449.98     0.02  2767798     0.00     0.00  R_TransformDlights
  0.00   1450.00     0.02  2346597     0.00     0.00  EmitMovEAXStack
  0.00   1450.02     0.02  2107011     0.00     0.00  Huff_addRef
  0.00   1450.04     0.02  1374151     0.00     0.00  CM_PlaneEqual
  0.00   1450.06     0.02   927530     0.00     0.00  S_AL_SrcKill
  0.00   1450.08     0.02   892731     0.00     0.00  RE_EndFrame
  0.00   1450.10     0.02   698007     0.00     0.00  FS_ReturnPath
  0.00   1450.12     0.02   389327     0.00     0.00  CM_BoxLeafnums_r
  0.00   1450.14     0.02   353545     0.00     0.00  S_AL_NewLoopMaster
  0.00   1450.16     0.02   142538     0.00     0.00  R_MergedWidthPoints
  0.00   1450.18     0.02   141321     0.00     0.00  CL_GetSnapshot
  0.00   1450.20     0.02   131076     0.00     0.00  R_FogFactor
  0.00   1450.22     0.02    28475     0.00     0.00  FS_FOpenFileRead
  0.00   1450.24     0.02    26491     0.00     0.00  CM_FindPlane
  0.00   1450.26     0.02     5134     0.00     0.00  CM_AddFacetBevels
  0.00   1450.28     0.02     4948     0.00     0.00  IN_Button0Up
  0.00   1450.30     0.02      305     0.00     0.00  R_FixSharedVertexLodError_r
  0.00   1450.32     0.02      107     0.00     0.00  CL_ConnectionlessPacket
  0.00   1450.34     0.02       51     0.00     0.00  IN_DeactivateMouse
  0.00   1450.36     0.02       47     0.00     0.00  ResampleTexture
  0.00   1450.38     0.02       16     0.00     0.00  CM_ClearMap
  0.00   1450.40     0.02       16     0.00     0.12  ScanAndLoadShaderFiles
  0.00   1450.42     0.02       12     0.00     1.17  RE_LoadWorldMap
  0.00   1450.44     0.02        1     0.02     0.62  Com_Init
  0.00   1450.46     0.02                             LogLight
  0.00   1450.48     0.02                             RB_ShadowTessEnd
  0.00   1450.50     0.02                             SurfIsOffscreen
  0.00   1450.52     0.02                             main
  0.00   1450.54     0.02   133930     0.00     0.00  CL_ParseServerMessage
  0.00   1450.55     0.02    70329     0.00     0.00  Cmd_Argc
  0.00   1450.57     0.02     1704     0.00     0.00  Con_DrawSolidConsole
  0.00   1450.58     0.02       89     0.00     0.00  Q_isintegral
  0.00   1450.60     0.02        8     0.00     0.00  CL_BindUICommand
  0.00   1450.61     0.02        1     0.02     0.02  CON_Init
  0.00   1450.63     0.02        1     0.02     0.02  VM_Init
  0.00   1450.64     0.02                             CM_WriteAreaBits
  0.00   1450.66     0.02                             COM_ParseWarning
  0.00   1450.67     0.02                             DrawTris
  0.00   1450.69     0.02                             VM_LogSyscalls
  0.00   1450.70     0.01 12238332     0.00     0.00  S_AL_CheckInput
  0.00   1450.71     0.01  8612133     0.00     0.00  S_AL_AddRealLoopingSound
  0.00   1450.72     0.01  8217526     0.00     0.00  Emit4
  0.00   1450.73     0.01  7884900     0.00     0.00  unzlocal_getLong
  0.00   1450.74     0.01  4687446     0.00     0.00  Constant4
  0.00   1450.75     0.01  3541125     0.00     0.00  RB_ShadowFinish
  0.00   1450.76     0.01  3541125     0.00     0.00  R_RadixSort
  0.00   1450.77     0.01  2246190     0.00     0.00  swaplist
  0.00   1450.78     0.01  1196470     0.00     0.00  SCR_RunCinematic
  0.00   1450.79     0.01  1022296     0.00     0.00  CON_LogSize
  0.00   1450.80     0.01  1008283     0.00     0.00  MSG_Bitstream
  0.00   1450.81     0.01   889833     0.00     0.00  CL_GetCurrentSnapshotNumber
  0.00   1450.82     0.01   887454     0.00     0.00  CL_SetUserCmdValue
  0.00   1450.83     0.01   887454     0.00     0.00  S_AL_Respatialize
  0.00   1450.84     0.01   887454     0.00     0.00  S_Respatialize
  0.00   1450.85     0.01   432816     0.00     0.00  EmitJumpIns
  0.00   1450.86     0.01   402865     0.00     0.00  S_AL_SrcSetup
  0.00   1450.87     0.01   389327     0.00     0.00  CM_PositionTest
  0.00   1450.88     0.01   372706     0.00     0.00  jpeg_huff_decode
  0.00   1450.89     0.01   300123     0.00     0.00  MakeTwoPerpVectors
  0.00   1450.90     0.01   274598     0.00     0.00  unzGetOffset
  0.00   1450.91     0.01   200158     0.00     0.00  RB_SurfaceRailCore
  0.00   1450.92     0.01   162255     0.00     0.00  sep_upsample
  0.00   1450.93     0.01   134279     0.00     0.00  CL_Netchan_Process
  0.00   1450.94     0.01    86724     0.00     0.00  Com_DPrintf
  0.00   1450.95     0.01    36374     0.00     0.00  generateHashValue
  0.00   1450.96     0.01    21296     0.00     0.00  CL_GetServerCommand
  0.00   1450.97     0.01    21009     0.00     0.00  EmitPtr
  0.00   1450.98     0.01    21000     0.00     0.00  Con_Linefeed
  0.00   1450.99     0.01    17963     0.00     0.00  CON_LogWrite
  0.00   1451.00     0.01     4662     0.00     0.00  jpeg_make_d_derived_tbl
  0.00   1451.01     0.01     3997     0.00     0.00  IN_MoveleftUp
  0.00   1451.02     0.01     3099     0.00     0.00  IN_ForwardUp
  0.00   1451.03     0.01     2161     0.00     0.00  RE_RegisterModel
  0.00   1451.04     0.01     1704     0.00     0.00  Con_DrawInput
  0.00   1451.05     0.01      993     0.00     0.00  NameToGenFunc
  0.00   1451.06     0.01      916     0.00     0.00  IN_BackUp
  0.00   1451.07     0.01      777     0.00     0.00  jinit_d_coef_controller
  0.00   1451.08     0.01      146     0.00     0.00  ParseTriSurf
  0.00   1451.09     0.01      118     0.00     0.00  decodeCodeBook
  0.00   1451.10     0.01       16     0.00     0.00  GLimp_Init
  0.00   1451.11     0.01       12     0.00     0.00  CM_InitBoxHull
  0.00   1451.12     0.01       12     0.00     0.00  Com_TouchMemory
  0.00   1451.13     0.01       12     0.00     0.00  RB_ShowImages
  0.00   1451.14     0.01       12     0.00     0.01  R_LoadLightmaps
  0.00   1451.15     0.01        3     0.00     0.00  GetRefAPI
  0.00   1451.16     0.01                             BoundsIntersectPoint
  0.00   1451.17     0.01                             CL_GetParseEntityState
  0.00   1451.18     0.01                             CM_TraceBoundingBoxThroughCapsule
  0.00   1451.19     0.01                             IN_MLookUp
  0.00   1451.20     0.01                             IN_VoipRecordUp
  0.00   1451.21     0.01                             MSG_WriteDeltaEntity
  0.00   1451.22     0.01                             RB_ClearDepth
  0.00   1451.23     0.01                             R_inPVS
  0.00   1451.24     0.01                             S_StopLoopingSound
  0.00   1451.25     0.01                             _curl_easy_getinfo_err_curl_off_t
  0.00   1451.25     0.01   892747     0.00     0.00  R_InitNextFrame
  0.00   1451.26     0.01   639654     0.00     0.00  Constant1
  0.00   1451.26     0.01   402865     0.00     0.00  S_AL_BufferGet
  0.00   1451.27     0.01   134540     0.00     0.00  SockadrToNetadr
  0.00   1451.27     0.01    82462     0.00     0.00  CL_ParseCommandString
  0.00   1451.28     0.01      123     0.00     0.00  S_AL_RawSamples
  0.00   1451.28     0.01       12     0.00     0.00  CL_GetGlconfig
  0.00   1451.29     0.01        8     0.00     0.00  Cmd_Exec_f
  0.00   1451.29     0.01                             AngleMod
  0.00   1451.30     0.01                             CL_UpdateVoipIgnore
  0.00   1451.30     0.01                             Cmd_Echo_f
  0.00   1451.31     0.01                             Huff_setBloc
  0.00   1451.31     0.01                             MSG_ReadDeltaKeyFloat
  0.00   1451.32     0.01                             NET_SendLoopPacket
  0.00   1451.32     0.01                             RB_MDRSurfaceAnim
  0.00   1451.33     0.01                             R_DebugPolygon
  0.00   1451.33     0.01                             mumble_islinked
  0.00   1451.33     0.00 12147061     0.00     0.00  S_AL_HearingThroughEntity
  0.00   1451.33     0.00 12110469     0.00     0.00  RB_SurfaceFlare
  0.00   1451.33     0.00 10118392     0.00     0.00  VectorLengthSquared
  0.00   1451.33     0.00  8612133     0.00     0.00  S_AddRealLoopingSound
  0.00   1451.33     0.00  6612939     0.00     0.00  EmitCommand
  0.00   1451.33     0.00  4742095     0.00     0.00  CM_TransformedPointContents
  0.00   1451.33     0.00  4722330     0.00     0.00  NextConstant4
  0.00   1451.33     0.00  3541125     0.00     0.00  R_AddPolygonSurfaces
  0.00   1451.33     0.00  3388484     0.00     0.00  EmitRexString
  0.00   1451.33     0.00  3324471     0.00     0.00  S_AL_AddLoopingSound
  0.00   1451.33     0.00  3324471     0.00     0.00  S_AddLoopingSound
  0.00   1451.33     0.00  2887566     0.00     0.00  EmitPushStack
  0.00   1451.33     0.00  2817969     0.00     0.00  RE_AddLightToScene
  0.00   1451.33     0.00  2674016     0.00     0.00  FS_HandleForFile
  0.00   1451.33     0.00  1755791     0.00     0.00  CL_GetCurrentCmdNumber
  0.00   1451.33     0.00  1373909     0.00     0.00  qsnapvectorsse
  0.00   1451.33     0.00  1179416     0.00     0.00  fseek_file_func
  0.00   1451.33     0.00  1115420     0.00     0.00  unzlocal_DosDateToTmuDate
  0.00   1451.33     0.00   901584     0.00     0.00  R_AddBrushModelSurfaces
  0.00   1451.33     0.00   892732     0.00     0.00  Con_CheckResize
  0.00   1451.33     0.00   892731     0.00     0.00  R_PerformanceCounters
  0.00   1451.33     0.00   892287     0.00     0.00  Con_RunConsole
  0.00   1451.33     0.00   889845     0.00     0.00  S_ClearLoopingSounds
  0.00   1451.33     0.00   886419     0.00     0.00  ClearBounds
  0.00   1451.33     0.00   879087     0.00     0.00  Cmd_ArgvBuffer
  0.00   1451.33     0.00   843139     0.00     0.00  CM_StoreLeafs
  0.00   1451.33     0.00   554707     0.00     0.00  CrossProduct
  0.00   1451.33     0.00   549196     0.00     0.00  unzGetCurrentFileInfo
  0.00   1451.33     0.00   549196     0.00     0.00  unzGoToNextFile
  0.00   1451.33     0.00   493768     0.00     0.00  FastNormalize2f
  0.00   1451.33     0.00   493768     0.00     0.00  PointRotateAroundVector
  0.00   1451.33     0.00   458523     0.00     0.00  RB_CalcAlphaFromEntity
  0.00   1451.33     0.00   441829     0.00     0.00  jzero_far
  0.00   1451.33     0.00   402868     0.00     0.00  S_AL_BufferUse
  0.00   1451.33     0.00   401766     0.00     0.00  SHOWNET
  0.00   1451.33     0.00   342894     0.00     0.00  iss8
  0.00   1451.33     0.00   340470     0.00     0.00  fullsize_upsample
  0.00   1451.33     0.00   308504     0.00     0.00  blit2_32
  0.00   1451.33     0.00   304591     0.00     0.00  CIN_RunCinematic
  0.00   1451.33     0.00   298587     0.00     0.00  EmitCallConst
  0.00   1451.33     0.00   278180     0.00     0.00  Q_strlwr
  0.00   1451.33     0.00   275118     0.00     0.00  S_StartSound
  0.00   1451.33     0.00   260548     0.00     0.00  DistanceSquared
  0.00   1451.33     0.00   248667     0.00     0.00  EmitBranchConditions
  0.00   1451.33     0.00   215427     0.00     0.00  EmitCallIns
  0.00   1451.33     0.00   204121     0.00     0.00  FS_IsExt
  0.00   1451.33     0.00   162255     0.00     0.00  jpeg_read_scanlines
  0.00   1451.33     0.00   162255     0.00     0.00  process_data_simple_main
  0.00   1451.33     0.00   155454     0.00     0.00  LerpDrawVert
  0.00   1451.33     0.00   142538     0.00     0.00  R_MergedHeightPoints
  0.00   1451.33     0.00   134386     0.00     0.00  MSG_BeginReadingOOB
  0.00   1451.33     0.00   133918     0.00     0.00  MSG_ReadData
  0.00   1451.33     0.00   123442     0.00     0.00  RB_SurfaceLightningBolt
  0.00   1451.33     0.00   120094     0.00     0.00  Z_TagMallocDebug
  0.00   1451.33     0.00   117946     0.00     0.00  Z_Free
  0.00   1451.33     0.00   114898     0.00     0.00  Hunk_SwapBanks
  0.00   1451.33     0.00   104519     0.00     0.00  EmitCallRel
  0.00   1451.33     0.00   102721     0.00     0.00  Hunk_AllocDebug
  0.00   1451.33     0.00   101672     0.00     0.00  RB_CheckOverflow
  0.00   1451.33     0.00    97287     0.00     0.00  Com_RealTime
  0.00   1451.33     0.00    97024     0.00     0.00  yuv_to_rgb24
  0.00   1451.33     0.00    95679     0.00     0.00  COM_GetCurrentParseLine
  0.00   1451.33     0.00    95601     0.00     0.00  Z_MallocDebug
  0.00   1451.33     0.00    80972     0.00     0.00  CM_PointOnPlaneSide
  0.00   1451.33     0.00    75243     0.00     0.00  AddPointToBounds
  0.00   1451.33     0.00    74278     0.00     0.00  swap
  0.00   1451.33     0.00    65211     0.00     0.00  EmitMovEDXStack
  0.00   1451.33     0.00    63649     0.00     0.00  COM_StripExtension
  0.00   1451.33     0.00    62937     0.00     0.00  R_FindShader
  0.00   1451.33     0.00    62937     0.00     0.00  R_FindShaderReal
  0.00   1451.33     0.00    62395     0.00     0.00  CL_RefPrintf
  0.00   1451.33     0.00    53291     0.00     0.00  CON_LogFree
  0.00   1451.33     0.00    52711     0.00     0.00  AllocWinding
  0.00   1451.33     0.00    52711     0.00     0.00  FreeWinding
  0.00   1451.33     0.00    50653     0.00     0.00  blit8_32
  0.00   1451.33     0.00    47648     0.00     0.00  FS_IsDemoExt
  0.00   1451.33     0.00    44092     0.00     0.00  crc32
  0.00   1451.33     0.00    42838     0.00     0.00  CL_CharEvent
  0.00   1451.33     0.00    42443     0.00     0.00  ChopWindingInPlace
  0.00   1451.33     0.00    36742     0.00     0.00  SCR_AdjustFrom640
  0.00   1451.33     0.00    35572     0.00     0.00  CON_Back
  0.00   1451.33     0.00    33301     0.00     0.00  updatewindow
  0.00   1451.33     0.00    31893     0.00     0.00  move4_32
  0.00   1451.33     0.00    31630     0.00     0.00  SCR_DrawChar
  0.00   1451.33     0.00    28486     0.00     0.00  ShaderForShaderNum
  0.00   1451.33     0.00    27972     0.00     0.00  alloc_small
  0.00   1451.33     0.00    26952     0.00     0.00  ParseFace
  0.00   1451.33     0.00    26610     0.00     0.00  S_AL_StartLocalSound
  0.00   1451.33     0.00    26491     0.00     0.00  CM_PlaneFromPoints
  0.00   1451.33     0.00    25763     0.00     0.00  emit_message
  0.00   1451.33     0.00    24247     0.00     0.00  CM_SignbitsForNormal
  0.00   1451.33     0.00    22866     0.00     0.00  FS_ReadFileDir
  0.00   1451.33     0.00    22838     0.00     0.00  FS_ReadFile
  0.00   1451.33     0.00    22780     0.00     0.00  S_AL_BufferFind
  0.00   1451.33     0.00    22779     0.00     0.00  Com_Milliseconds
  0.00   1451.33     0.00    22777     0.00     0.00  S_AL_RegisterSound
  0.00   1451.33     0.00    22777     0.00     0.00  S_RegisterSound
  0.00   1451.33     0.00    21507     0.00     0.00  CM_FindPlane2
  0.00   1451.33     0.00    21450     0.00     0.00  copy4
  0.00   1451.33     0.00    19602     0.00     0.00  blit4_32
  0.00   1451.33     0.00    19322     0.00     0.00  CM_SnapVector
  0.00   1451.33     0.00    18461     0.00     0.00  CopyString
  0.00   1451.33     0.00    18367     0.00     0.00  CM_NeedsSubdivision
  0.00   1451.33     0.00    18258     0.00     0.00  FS_Read
  0.00   1451.33     0.00    18242     0.00     0.00  unzReadCurrentFile
  0.00   1451.33     0.00    17964     0.00     0.00  CON_Hide
  0.00   1451.33     0.00    17964     0.00     0.00  CON_Show
  0.00   1451.33     0.00    17963     0.00     0.00  CON_Print
  0.00   1451.33     0.00    17963     0.00     0.00  Com_Printf
  0.00   1451.33     0.00    17963     0.00     0.00  Sys_AnsiColorPrint
  0.00   1451.33     0.00    17963     0.00     0.00  Sys_Print
  0.00   1451.33     0.00    17871     0.00     0.00  jdiv_round_up
  0.00   1451.33     0.00    16995     0.00     0.00  Cvar_ValidateString
  0.00   1451.33     0.00    16635     0.00     0.00  CM_BoundBrush
  0.00   1451.33     0.00    16623     0.00     0.00  CM_EdgePlaneNum
  0.00   1451.33     0.00    16623     0.00     0.00  CM_GridPlane
  0.00   1451.33     0.00    16555     0.00     0.00  Hunk_AllocateTempMemory
  0.00   1451.33     0.00    16555     0.00     0.00  Hunk_FreeTempMemory
  0.00   1451.33     0.00    15832     0.00     0.00  S_MallocDebug
  0.00   1451.33     0.00    14897     0.00     0.00  zcalloc
  0.00   1451.33     0.00    14897     0.00     0.00  zcfree
  0.00   1451.33     0.00    14579     0.00     0.00  Cvar_Validate
  0.00   1451.33     0.00    14278     0.00     0.00  FS_ReplaceSeparators
  0.00   1451.33     0.00    14244     0.00     0.00  FS_BuildOSPath
  0.00   1451.33     0.00    14202     0.00     0.00  start_iMCU_row
  0.00   1451.33     0.00    14050     0.00     0.00  generateHashValue
  0.00   1451.33     0.00    12984     0.00     0.00  FS_FCloseFile
  0.00   1451.33     0.00    12938     0.00     0.00  unzCloseCurrentFile
